manufacturer,transmission_type,fuel,engine_size_cm3,power_ps,co2_emissions_gPERkm
MERCEDES BENZ,Automatic,Petrol,1991,224,172
MERCEDES BENZ,Automatic,Petrol,2996,390,227
MERCEDES BENZ,Automatic,Petrol,2996,390,233
MERCEDES BENZ,Automatic,Petrol,3982,510,253
MERCEDES BENZ,Automatic,Petrol,3982,510,259
MERCEDES BENZ,Automatic,Petrol,2996,390,219
MERCEDES BENZ,Automatic,Petrol,2996,390,227
MERCEDES BENZ,Automatic,Petrol,3982,510,244
MERCEDES BENZ,Automatic,Petrol,3982,510,250
MERCEDES BENZ,Automatic,Petrol,1991,306,183
MERCEDES BENZ,Automatic,Petrol,1991,306,195
MERCEDES BENZ,Automatic,Petrol,1991,421,194
MERCEDES BENZ,Automatic,Petrol,1991,421,203
MERCEDES BENZ,Automatic,Petrol,1332,136,134
MERCEDES BENZ,Automatic,Petrol,1332,136,150
MERCEDES BENZ,Automatic,Petrol,1332,163,134
MERCEDES BENZ,Automatic,Petrol,1332,163,150
MERCEDES BENZ,Automatic,Petrol,1991,224,150
MERCEDES BENZ,Automatic,Petrol,1991,224,165
MERCEDES BENZ,Automatic,Petrol,1991,306,189
MERCEDES BENZ,Automatic,Petrol,1991,306,200
MERCEDES BENZ,Automatic,Petrol,1991,421,198
MERCEDES BENZ,Automatic,Petrol,1991,421,207
MERCEDES BENZ,Automatic,Petrol,1332,136,137
MERCEDES BENZ,Automatic,Petrol,1332,136,153
MERCEDES BENZ,Automatic,Petrol,1332,163,137
MERCEDES BENZ,Automatic,Petrol,1332,163,154
MERCEDES BENZ,Automatic,Petrol,1991,224,153
MERCEDES BENZ,Automatic,Petrol,1991,224,170
MERCEDES BENZ,Automatic,Petrol,3982,612,276
MERCEDES BENZ,Automatic,Petrol,3982,612,286
MERCEDES BENZ,Automatic,Petrol,2999,435,207
MERCEDES BENZ,Automatic,Petrol,2999,435,218
MERCEDES BENZ,Automatic,Petrol,3982,612,270
MERCEDES BENZ,Automatic,Petrol,3982,612,281
MERCEDES BENZ,Automatic,Petrol,3982,585,377
MERCEDES BENZ,Automatic,Petrol,3982,585,377
MERCEDES BENZ,Automatic,Petrol,1991,306,196
MERCEDES BENZ,Automatic,Petrol,1991,306,207
MERCEDES BENZ,Automatic,Petrol,1991,421,214
MERCEDES BENZ,Automatic,Petrol,1991,421,225
MERCEDES BENZ,Automatic,Petrol,1332,136,148
MERCEDES BENZ,Automatic,Petrol,1332,136,167
MERCEDES BENZ,Automatic,Petrol,1332,163,148
MERCEDES BENZ,Automatic,Petrol,1332,163,167
MERCEDES BENZ,Automatic,Petrol,1991,224,168
MERCEDES BENZ,Automatic,Petrol,1991,224,183
MERCEDES BENZ,Automatic,Petrol,1991,306,201
MERCEDES BENZ,Automatic,Petrol,1991,306,213
MERCEDES BENZ,Automatic,Petrol,1332,163,157
MERCEDES BENZ,Automatic,Petrol,1332,163,175
MERCEDES BENZ,Automatic,Petrol,2996,390,240
MERCEDES BENZ,Automatic,Petrol,2996,390,254
MERCEDES BENZ,Automatic,Petrol,3982,510,287
MERCEDES BENZ,Automatic,Petrol,3982,510,294
MERCEDES BENZ,Automatic,Petrol,2996,390,242
MERCEDES BENZ,Automatic,Petrol,2996,390,256
MERCEDES BENZ,Automatic,Petrol,3982,510,291
MERCEDES BENZ,Automatic,Petrol,3982,510,300
MERCEDES BENZ,Automatic,Petrol,5980,612,304
MERCEDES BENZ,Automatic,Petrol,5980,612,326
MERCEDES BENZ,Automatic,Petrol,3982,639,295
MERCEDES BENZ,Automatic,Petrol,3982,639,308
MG MOTORS UK,Manual,Petrol,1498,106,147
MG MOTORS UK,Manual,Petrol,1498,106,147
MG MOTORS UK,Manual,Petrol,1498,106,147
MG MOTORS UK,Manual,Petrol,999,111,149
MG MOTORS UK,Automatic,Petrol,999,111,163
MG MOTORS UK,Manual,Petrol,999,111,149
MG MOTORS UK,Automatic,Petrol,999,111,162
MG MOTORS UK,Manual,Petrol,1498,106,149
MG MOTORS UK,Manual,Petrol,1498,106,149
MG MOTORS UK,Manual,Petrol,1490,162,168
MG MOTORS UK,Automatic,Petrol,1490,162,174
MG MOTORS UK,Manual,Petrol,1490,162,168
MG MOTORS UK,Automatic,Petrol,1490,162,174
MITSUBISHI,Manual,Petrol,1193,80,123
MITSUBISHI,Automatic,Petrol,1193,80,133
MITSUBISHI,Manual,Petrol,1590,117,169
MITSUBISHI,Manual,Petrol,1499,163,170
MITSUBISHI,Automatic,Petrol,1499,163,192
MITSUBISHI,Automatic,Petrol,1499,163,196
MITSUBISHI,Manual,Petrol,1499,163,177
MITSUBISHI,Automatic,Petrol,1499,163,196
MORGAN MOTOR COMPANY,Manual,Petrol,1998,258,165
MORGAN MOTOR COMPANY,Automatic,Petrol,1998,258,159
MORGAN MOTOR COMPANY,Automatic,Petrol,2998,340,180
NISSAN,Manual,Petrol,999,92,121
NISSAN,Manual,Petrol,999,92,126
NISSAN,Manual,Petrol,999,92,126
NISSAN,Manual,Petrol,999,92,120
NISSAN,Automatic,Petrol,999,92,137
NISSAN,Automatic,Petrol,999,92,143
NISSAN,Automatic,Petrol,999,92,142
NISSAN,Automatic,Petrol,1332,160,163
NISSAN,Automatic,Petrol,1332,160,173
NISSAN,Automatic,Petrol,1332,160,165
NISSAN,Automatic,Petrol,1332,160,175
NISSAN,Manual,Petrol,1332,160,143
NISSAN,Manual,Petrol,1332,160,143
NISSAN,Manual,Petrol,1332,160,144
NISSAN,Manual,Petrol,1332,160,146
NISSAN,Manual,Petrol,1332,160,145
NISSAN,Manual,Petrol,1332,160,143
NISSAN,Manual,Petrol,1332,160,144
NISSAN,Manual,Petrol,1332,160,146
NISSAN,Manual,Petrol,1332,160,146
NISSAN,Automatic,Petrol,1332,160,142
NISSAN,Automatic,Petrol,1332,160,144
NISSAN,Automatic,Petrol,1332,160,145
NISSAN,Automatic,Petrol,1332,160,144
NISSAN,Automatic,Petrol,1332,160,145
NISSAN,Automatic,Petrol,1332,160,155
NISSAN,Automatic,Petrol,1332,160,158
NISSAN,Automatic,Petrol,1332,160,157
NISSAN,Manual,Petrol,999,114,134
NISSAN,Manual,Petrol,999,114,134
NISSAN,Manual,Petrol,999,114,134
NISSAN,Manual,Petrol,999,114,136
NISSAN,Manual,Petrol,999,114,137
NISSAN,Manual,Petrol,999,114,135
NISSAN,Manual,Petrol,999,114,139
NISSAN,Manual,Petrol,999,114,137
NISSAN,Automatic,Petrol,999,114,137
NISSAN,Automatic,Petrol,999,114,137
NISSAN,Automatic,Petrol,999,114,140
NISSAN,Automatic,Petrol,999,114,140
NISSAN,Automatic,Petrol,999,114,138
NISSAN,Automatic,Petrol,999,114,142
NISSAN,Automatic,Petrol,999,114,141
PEUGEOT,Manual,Petrol,998,72,117
PEUGEOT,Manual,Petrol,998,72,109
PEUGEOT,Manual,Petrol,1199,75,114
PEUGEOT,Manual,Petrol,1199,75,132
PEUGEOT,Manual,Petrol,1199,101,121
PEUGEOT,Manual,Petrol,1199,101,112
PEUGEOT,Manual,Petrol,1199,101,137
PEUGEOT,Manual,Petrol,1199,101,130
PEUGEOT,Automatic,Petrol,1199,101,116
PEUGEOT,Automatic,Petrol,1199,101,131
PEUGEOT,Automatic,Petrol,1199,131,123
PEUGEOT,Automatic,Petrol,1199,131,139
PEUGEOT,Manual,Petrol,1199,101,121
PEUGEOT,Manual,Petrol,1199,101,137
PEUGEOT,Manual,Petrol,1199,131,121
PEUGEOT,Manual,Petrol,1199,131,141
PEUGEOT,Automatic,Petrol,1199,131,132
PEUGEOT,Automatic,Petrol,1199,131,148
PEUGEOT,Automatic,Petrol,1199,155,137
PEUGEOT,Automatic,Petrol,1199,155,153
PEUGEOT,Manual,Petrol,1199,110,116
PEUGEOT,Manual,Petrol,1199,110,142
PEUGEOT,Manual,Petrol,1199,131,119
PEUGEOT,Manual,Petrol,1199,131,147
PEUGEOT,Automatic,Petrol,1199,131,127
PEUGEOT,Automatic,Petrol,1199,131,151
PEUGEOT,Manual,Petrol,1199,110,116
PEUGEOT,Manual,Petrol,1199,110,142
PEUGEOT,Manual,Petrol,1199,131,119
PEUGEOT,Manual,Petrol,1199,131,147
PEUGEOT,Automatic,Petrol,1199,131,127
PEUGEOT,Automatic,Petrol,1199,131,151
PEUGEOT,Manual,Petrol,1199,131,133
PEUGEOT,Manual,Petrol,1199,131,163
PEUGEOT,Automatic,Petrol,1199,131,139
PEUGEOT,Automatic,Petrol,1199,131,165
PEUGEOT,Automatic,Petrol,1598,181,148
PEUGEOT,Automatic,Petrol,1598,181,177
PEUGEOT,Manual,Petrol,1199,131,133
PEUGEOT,Manual,Petrol,1199,131,163
PEUGEOT,Automatic,Petrol,1199,131,139
PEUGEOT,Automatic,Petrol,1199,131,165
PEUGEOT,Automatic,Petrol,1598,181,148
PEUGEOT,Automatic,Petrol,1598,181,177
PEUGEOT,Automatic,Petrol,1199,131,129
PEUGEOT,Automatic,Petrol,1199,131,151
PEUGEOT,Automatic,Petrol,1598,181,145
PEUGEOT,Automatic,Petrol,1598,181,165
PEUGEOT,Automatic,Petrol,1598,224,147
PEUGEOT,Automatic,Petrol,1598,224,168
PEUGEOT,Automatic,Petrol,1199,131,129
PEUGEOT,Automatic,Petrol,1199,131,151
PEUGEOT,Automatic,Petrol,1598,181,145
PEUGEOT,Automatic,Petrol,1598,181,165
PEUGEOT,Automatic,Petrol,1598,224,147
PEUGEOT,Automatic,Petrol,1598,224,168
PEUGEOT,Manual,Petrol,1199,110,140
PEUGEOT,Manual,Petrol,1199,110,167
PEUGEOT,Automatic,Petrol,1199,131,146
PEUGEOT,Automatic,Petrol,1199,131,173
RENAULT,Manual,Petrol,1333,130,146
RENAULT,Manual,Petrol,1333,130,146
RENAULT,Automatic,Petrol,1333,149,147
RENAULT,Automatic,Petrol,1333,149,148
RENAULT,Manual,Petrol,898,89,140
RENAULT,Manual,Petrol,898,89,140
RENAULT,Manual,Petrol,1333,130,147
RENAULT,Manual,Petrol,1333,130,147
RENAULT,Automatic,Petrol,1333,149,148
RENAULT,Automatic,Petrol,1333,149,148
RENAULT,Manual,Petrol,898,89,140
RENAULT,Manual,Petrol,898,89,140
RENAULT,Manual,Petrol,898,89,139
RENAULT,Manual,Petrol,898,89,140
RENAULT,Manual,Petrol,1333,130,147
RENAULT,Manual,Petrol,1333,130,148
RENAULT,Automatic,Petrol,1333,149,148
RENAULT,Automatic,Petrol,1333,149,149
RENAULT,Manual,Petrol,898,89,146
RENAULT,Manual,Petrol,898,89,148
RENAULT,Manual,Petrol,898,89,147
RENAULT,Manual,Petrol,898,89,148
RENAULT,Manual,Petrol,898,89,146
RENAULT,Manual,Petrol,898,89,146
RENAULT,Manual,Petrol,999,100,141
RENAULT,Manual,Petrol,999,100,141
RENAULT,Manual,Petrol,1333,130,148
RENAULT,Manual,Petrol,1333,130,149
RENAULT,Automatic,Petrol,1333,130,146
RENAULT,Automatic,Petrol,1333,130,147
RENAULT,Automatic,Petrol,1333,153,146
RENAULT,Automatic,Petrol,1333,153,148
RENAULT,Manual,Petrol,999,100,136
RENAULT,Manual,Petrol,999,100,137
RENAULT,Manual,Petrol,1333,130,144
RENAULT,Manual,Petrol,1333,130,144
RENAULT,Automatic,Petrol,1333,130,142
RENAULT,Automatic,Petrol,1333,130,143
RENAULT,Automatic,Petrol,1333,153,142
RENAULT,Automatic,Petrol,1333,153,142
RENAULT,Manual,Petrol,999,100,136
RENAULT,Manual,Petrol,999,100,137
RENAULT,Automatic,Petrol,1333,130,141
RENAULT,Automatic,Petrol,1333,130,142
RENAULT,Manual,Petrol,999,100,137
RENAULT,Manual,Petrol,999,100,141
RENAULT,Manual,Petrol,1333,130,144
RENAULT,Manual,Petrol,1333,130,149
RENAULT,Automatic,Petrol,1333,130,143
RENAULT,Automatic,Petrol,1333,130,147
RENAULT,Automatic,Petrol,1333,153,142
RENAULT,Automatic,Petrol,1333,153,147
RENAULT,Manual,Petrol,999,100,137
RENAULT,Manual,Petrol,999,100,141
RENAULT,Manual,Petrol,1333,130,144
RENAULT,Manual,Petrol,1333,130,149
RENAULT,Automatic,Petrol,1333,130,142
RENAULT,Automatic,Petrol,1333,130,148
RENAULT,Automatic,Petrol,1333,153,142
RENAULT,Automatic,Petrol,1333,153,148
RENAULT,Manual,Petrol,1333,139,131
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Manual,Petrol,999,91,133
RENAULT,Manual,Petrol,999,91,134
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Manual,Petrol,999,91,133
RENAULT,Manual,Petrol,999,91,133
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Automatic,Petrol,1333,139,136
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Manual,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Automatic,Petrol,1333,139,137
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,999,91,135
RENAULT,Manual,Petrol,1333,139,131
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Manual,Petrol,999,91,133
RENAULT,Manual,Petrol,999,91,134
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,999,91,133
RENAULT,Manual,Petrol,999,91,134
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Manual,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,136
RENAULT,Automatic,Petrol,1333,139,136
RENAULT,Manual,Petrol,999,91,135
RENAULT,Manual,Petrol,999,91,135
RENAULT,Manual,Petrol,1333,139,131
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Manual,Petrol,999,91,133
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Automatic,Petrol,1333,139,136
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,999,91,135
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Manual,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Automatic,Petrol,1333,139,136
RENAULT,Manual,Petrol,999,91,135
RENAULT,Manual,Petrol,999,91,135
RENAULT,Manual,Petrol,1333,139,131
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Manual,Petrol,999,91,133
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,999,91,133
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Manual,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Automatic,Petrol,1333,139,136
RENAULT,Manual,Petrol,999,91,135
RENAULT,Manual,Petrol,999,91,135
RENAULT,Automatic,Petrol,1598,93,109
RENAULT,Automatic,Petrol,1598,93,109
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,999,91,134
RENAULT,Automatic,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,130
RENAULT,Automatic,Petrol,1333,139,130
RENAULT,Automatic,Petrol,1333,139,131
RENAULT,Automatic,Petrol,1333,139,131
RENAULT,Automatic,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Manual,Petrol,1330,139,156
RENAULT,Manual,Petrol,1330,139,158
RENAULT,Automatic,Petrol,1330,139,161
RENAULT,Automatic,Petrol,1330,139,162
RENAULT,Manual,Petrol,1330,139,156
RENAULT,Manual,Petrol,1330,139,156
RENAULT,Manual,Petrol,1330,139,157
RENAULT,Manual,Petrol,1330,139,159
RENAULT,Automatic,Petrol,1330,139,161
RENAULT,Automatic,Petrol,1330,139,162
RENAULT,Manual,Petrol,1330,139,156
RENAULT,Manual,Petrol,1330,139,157
RENAULT,Automatic,Petrol,1330,139,161
RENAULT,Automatic,Petrol,1330,139,162
RENAULT,Manual,Petrol,1330,139,156
RENAULT,Manual,Petrol,1330,139,156
RENAULT,Automatic,Petrol,1330,139,160
RENAULT,Automatic,Petrol,1330,139,161
RENAULT,Manual,Petrol,1330,139,157
RENAULT,Manual,Petrol,1330,139,159
RENAULT,Automatic,Petrol,1330,139,161
RENAULT,Automatic,Petrol,1330,139,164
RENAULT,Manual,Petrol,1332,139,150
RENAULT,Manual,Petrol,1332,139,152
RENAULT,Automatic,Petrol,1332,139,154
RENAULT,Automatic,Petrol,1332,139,155
RENAULT,Manual,Petrol,1332,159,150
RENAULT,Manual,Petrol,1332,159,151
RENAULT,Manual,Petrol,1330,139,145
RENAULT,Manual,Petrol,1330,139,151
RENAULT,Automatic,Petrol,1332,139,152
RENAULT,Automatic,Petrol,1332,139,153
RENAULT,Manual,Petrol,1332,159,145
RENAULT,Manual,Petrol,1332,159,149
RENAULT,Manual,Petrol,1330,139,144
RENAULT,Manual,Petrol,1330,139,147
RENAULT,Automatic,Petrol,1332,139,147
RENAULT,Automatic,Petrol,1332,139,148
RENAULT,Manual,Petrol,1332,139,147
RENAULT,Manual,Petrol,1332,139,152
RENAULT,Automatic,Petrol,1332,139,153
RENAULT,Automatic,Petrol,1332,139,154
RENAULT,Manual,Petrol,1332,159,147
RENAULT,Manual,Petrol,1332,159,152
RENAULT,Manual,Petrol,1330,139,145
RENAULT,Manual,Petrol,1330,139,149
RENAULT,Manual,Petrol,1332,159,145
RENAULT,Manual,Petrol,1332,159,149
RENAULT,Manual,Petrol,1330,139,145
RENAULT,Manual,Petrol,1330,139,145
RENAULT,Manual,Petrol,1330,159,145
RENAULT,Manual,Petrol,1330,159,145
RENAULT,Manual,Petrol,1332,139,152
RENAULT,Manual,Petrol,1332,139,153
RENAULT,Manual,Petrol,1330,139,150
RENAULT,Manual,Petrol,1330,139,152
RENAULT,Manual,Petrol,1330,139,147
RENAULT,Manual,Petrol,1330,139,149
RENAULT,Manual,Petrol,1332,139,151
RENAULT,Manual,Petrol,1332,139,153
RENAULT,Manual,Petrol,1330,139,150
RENAULT,Manual,Petrol,1330,139,150
RENAULT,Manual,Petrol,1330,159,146
RENAULT,Manual,Petrol,1330,159,150
RENAULT,Manual,Petrol,1330,139,150
RENAULT,Manual,Petrol,1330,139,150
RENAULT,Manual,Petrol,1330,159,146
RENAULT,Manual,Petrol,1330,159,150
RENAULT,Manual,Petrol,1330,139,145
RENAULT,Manual,Petrol,1330,139,146
RENAULT,Manual,Petrol,1333,139,147
RENAULT,Manual,Petrol,1333,139,148
RENAULT,Automatic,Petrol,1333,139,146
RENAULT,Automatic,Petrol,1333,139,146
RENAULT,Manual,Petrol,1333,139,146
RENAULT,Manual,Petrol,1333,139,146
RENAULT,Automatic,Petrol,1333,139,144
RENAULT,Automatic,Petrol,1333,139,145
RENAULT,Manual,Petrol,1333,139,147
RENAULT,Manual,Petrol,1333,139,147
RENAULT,Automatic,Petrol,1333,139,145
RENAULT,Automatic,Petrol,1333,139,145
RENAULT,Manual,Petrol,1333,139,142
RENAULT,Manual,Petrol,1333,139,148
RENAULT,Automatic,Petrol,1333,139,141
RENAULT,Automatic,Petrol,1333,139,146
RENAULT,Manual,Petrol,1333,139,141
RENAULT,Manual,Petrol,1333,139,146
RENAULT,Automatic,Petrol,1333,139,139
RENAULT,Automatic,Petrol,1333,139,144
RENAULT,Manual,Petrol,1333,139,143
RENAULT,Manual,Petrol,1333,139,144
RENAULT,Automatic,Petrol,1333,139,141
RENAULT,Automatic,Petrol,1333,139,143
RENAULT,Automatic,Petrol,1995,176,194
RENAULT,Automatic,Petrol,1995,176,194
RENAULT,Automatic,Petrol,1995,176,203
RENAULT,Automatic,Petrol,1995,176,203
RENAULT,Automatic,Petrol,1995,176,194
RENAULT,Automatic,Petrol,1995,176,194
RENAULT,Automatic,Petrol,1995,176,203
RENAULT,Automatic,Petrol,1995,176,203
RENAULT,Manual,Petrol,1330,139,143
RENAULT,Manual,Petrol,1330,139,148
RENAULT,Automatic,Petrol,1330,139,150
RENAULT,Automatic,Petrol,1330,139,152
RENAULT,Manual,Petrol,1330,139,137
RENAULT,Manual,Petrol,1330,139,144
RENAULT,Automatic,Petrol,1330,139,144
RENAULT,Automatic,Petrol,1330,139,147
RENAULT,Manual,Petrol,1330,139,137
RENAULT,Manual,Petrol,1330,139,144
RENAULT,Automatic,Petrol,1330,139,144
RENAULT,Automatic,Petrol,1330,139,147
RENAULT,Manual,Petrol,1798,300,183
RENAULT,Manual,Petrol,1798,300,183
RENAULT,Manual,Petrol,1798,278,178
RENAULT,Manual,Petrol,1798,278,181
RENAULT,Automatic,Petrol,1798,278,187
RENAULT,Automatic,Petrol,1798,278,190
RENAULT,Manual,Petrol,1798,300,185
RENAULT,Manual,Petrol,1798,300,185
RENAULT,Automatic,Petrol,1798,300,190
RENAULT,Automatic,Petrol,1798,300,190
RENAULT,Manual,Petrol,1330,139,136
RENAULT,Manual,Petrol,1330,139,136
RENAULT,Manual,Petrol,1798,300,185
RENAULT,Manual,Petrol,1798,300,186
RENAULT,Automatic,Petrol,1798,300,193
RENAULT,Automatic,Petrol,1798,300,193
RENAULT,Manual,Petrol,1798,300,185
RENAULT,Manual,Petrol,1798,300,186
RENAULT,Automatic,Petrol,1798,300,192
RENAULT,Automatic,Petrol,1798,300,193
RENAULT,Manual,Petrol,1330,139,135
RENAULT,Manual,Petrol,1330,139,140
RENAULT,Automatic,Petrol,1330,139,139
RENAULT,Automatic,Petrol,1330,139,139
RENAULT,Manual,Petrol,1333,139,130
RENAULT,Manual,Petrol,1333,139,131
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Automatic,Petrol,1798,300,190
RENAULT,Automatic,Petrol,1798,300,192
RENAULT,Automatic,Petrol,1798,300,191
RENAULT,Automatic,Petrol,1798,300,192
RENAULT,Manual,Petrol,1333,139,130
RENAULT,Manual,Petrol,1333,139,131
RENAULT,Automatic,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Automatic,Petrol,1798,300,190
RENAULT,Automatic,Petrol,1798,300,192
RENAULT,Automatic,Petrol,1798,300,191
RENAULT,Automatic,Petrol,1798,300,192
RENAULT,Manual,Petrol,1333,139,130
RENAULT,Manual,Petrol,1333,139,131
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Manual,Petrol,1330,139,146
RENAULT,Manual,Petrol,1330,139,151
RENAULT,Automatic,Petrol,1330,139,152
RENAULT,Automatic,Petrol,1330,139,154
RENAULT,Manual,Petrol,1330,139,138
RENAULT,Manual,Petrol,1330,139,146
RENAULT,Automatic,Petrol,1330,139,145
RENAULT,Automatic,Petrol,1330,139,149
RENAULT,Manual,Petrol,1330,139,139
RENAULT,Manual,Petrol,1330,139,145
RENAULT,Automatic,Petrol,1330,139,145
RENAULT,Automatic,Petrol,1330,139,145
RENAULT,Manual,Petrol,1330,139,142
RENAULT,Manual,Petrol,1330,139,145
RENAULT,Automatic,Petrol,1330,139,141
RENAULT,Automatic,Petrol,1330,139,141
RENAULT,Manual,Petrol,1330,139,141
RENAULT,Manual,Petrol,1330,139,142
RENAULT,Automatic,Petrol,1330,139,140
RENAULT,Automatic,Petrol,1330,139,140
RENAULT,Manual,Petrol,1333,139,133
RENAULT,Manual,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,136
RENAULT,Automatic,Petrol,1333,139,136
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Manual,Petrol,1333,139,133
RENAULT,Manual,Petrol,1333,139,133
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Manual,Petrol,1330,139,153
RENAULT,Manual,Petrol,1330,139,155
RENAULT,Automatic,Petrol,1330,139,157
RENAULT,Automatic,Petrol,1330,139,159
RENAULT,Manual,Petrol,1330,139,153
RENAULT,Manual,Petrol,1330,139,153
RENAULT,Automatic,Petrol,1330,139,158
RENAULT,Automatic,Petrol,1330,139,158
RENAULT,Manual,Petrol,1330,139,154
RENAULT,Manual,Petrol,1330,139,156
RENAULT,Automatic,Petrol,1330,139,158
RENAULT,Automatic,Petrol,1330,139,162
RENAULT,Manual,Petrol,1330,139,153
RENAULT,Manual,Petrol,1330,139,154
RENAULT,Automatic,Petrol,1330,139,157
RENAULT,Automatic,Petrol,1330,139,158
RENAULT,Manual,Petrol,1330,139,154
RENAULT,Manual,Petrol,1330,139,154
RENAULT,Automatic,Petrol,1330,139,157
RENAULT,Automatic,Petrol,1330,139,157
RENAULT,Manual,Petrol,1330,139,154
RENAULT,Manual,Petrol,1330,139,155
RENAULT,Automatic,Petrol,1330,139,158
RENAULT,Automatic,Petrol,1330,139,159
RENAULT,Manual,Petrol,999,70,131
RENAULT,Manual,Petrol,999,70,133
RENAULT,Manual,Petrol,898,89,132
RENAULT,Manual,Petrol,898,89,133
RENAULT,Automatic,Petrol,898,89,140
RENAULT,Automatic,Petrol,898,89,142
RENAULT,Manual,Petrol,999,70,133
RENAULT,Manual,Petrol,999,70,133
RENAULT,Manual,Petrol,898,89,132
RENAULT,Manual,Petrol,898,89,135
RENAULT,Manual,Petrol,898,89,135
RENAULT,Manual,Petrol,898,89,136
RENAULT,Manual,Petrol,898,76,137
RENAULT,Manual,Petrol,898,76,137
RENAULT,Manual,Petrol,898,89,136
RENAULT,Manual,Petrol,898,89,137
RENAULT,Manual,Petrol,898,76,135
RENAULT,Manual,Petrol,898,76,135
RENAULT,Manual,Petrol,898,89,134
RENAULT,Manual,Petrol,898,89,135
RENAULT,Manual,Petrol,898,89,137
RENAULT,Manual,Petrol,898,89,138
RENAULT,Manual,Petrol,898,89,138
RENAULT,Manual,Petrol,898,89,138
RENAULT,Manual,Petrol,898,89,136
RENAULT,Manual,Petrol,898,89,136
RENAULT,Manual,Petrol,999,91,118
RENAULT,Manual,Petrol,999,91,118
RENAULT,Manual,Petrol,999,72,121
RENAULT,Manual,Petrol,999,72,122
RENAULT,Manual,Petrol,999,100,117
RENAULT,Manual,Petrol,999,100,120
RENAULT,Manual,Petrol,999,72,121
RENAULT,Manual,Petrol,999,72,122
RENAULT,Manual,Petrol,999,100,117
RENAULT,Manual,Petrol,999,100,120
RENAULT,Automatic,Petrol,999,100,131
RENAULT,Automatic,Petrol,999,100,133
RENAULT,Manual,Petrol,999,72,121
RENAULT,Manual,Petrol,999,72,122
RENAULT,Manual,Petrol,999,100,117
RENAULT,Manual,Petrol,999,100,119
RENAULT,Automatic,Petrol,999,100,131
RENAULT,Automatic,Petrol,999,100,132
RENAULT,Manual,Petrol,999,100,118
